user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
WILDCHIMP_E01_WC5_S5__DASTool_bins.metabat2.011	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium sp963619615	GCA_963619615.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium sp963619615	96.79	0.9	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963598975.1, s__Bifidobacterium sp963598975, 95.0, 92.97, 0.836; GCA_963619075.1, s__Bifidobacterium sp963619075, 95.0, 91.59, 0.749; GCA_963590945.1, s__Bifidobacterium sp963590945, 95.0, 91.83, 0.804; GCA_963595445.1, s__Bifidobacterium sp963595445, 95.0, 89.76, 0.739	N/A	N/A	N/A	N/A
WILDCHIMP_E01_WC5_S5__DASTool_bins.metabat2.020	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__UBA1181;s__UBA1181 sp963626555	GCA_963626555.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__UBA1181;s__UBA1181 sp963626555	96.18	0.888	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963619325.1, s__UBA1181 sp963619325, 95.0, 88.18, 0.779; GCA_963654355.1, s__UBA1181 sp963654355, 95.0, 89.77, 0.746	N/A	N/A	N/A	N/A
WILDCHIMP_E01_WC5_S5__DASTool_bins.metabat2.029	d__Bacteria;p__Bacillota;c__Bacilli;o__Acholeplasmatales;f__Anaeroplasmataceae;g__UBA3206;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Bacilli;o__Acholeplasmatales;f__Anaeroplasmataceae;g__UBA3206;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963623875.1, s__UBA3206 sp963623875, 95.0, 89.32, 0.585; GCA_963601055.1, s__UBA3206 sp963601055, 95.0, 86.44, 0.44	86.12	11	0.98424	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_E01_WC5_S5__DASTool_bins.metabat2.062	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__	N/A	N/A	N/A	N/A	N/A	GCA_963629395.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__CAG-791 sp963629395	93.82	0.853	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963597485.1, s__CAG-791 sp963597485, 95.0, 89.92, 0.612; GCA_963624875.1, s__CAG-791 sp963624875, 95.0, 89.75, 0.556; GCA_963658695.1, s__CAG-791 sp963658695, 95.0, 84.91, 0.384; GCA_963650385.1, s__CAG-791 sp963650385, 95.0, 84.23, 0.337	88.15	11	0.99844	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_E01_WC5_S5__DASTool_bins.metabat2.095_sub	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__	N/A	N/A	N/A	N/A	N/A	GCA_963586665.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter sp963586665	94.82	0.691	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963641405.1, s__Agathobacter sp963641405, 95.0, 91.49, 0.626; GCA_902786155.1, s__Agathobacter sp900317585, 95.0, 81.35, 0.17; GCA_937935345.1, s__Agathobacter sp900546625, 95.0, 81.16, 0.159	89.95	11	0.99808	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_E01_WC5_S5__DASTool_bins.metabat2.102	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Chordicoccus;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Chordicoccus;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	88.66	11	0.90679	N/A
WILDCHIMP_E01_WC5_S5__DASTool_bins.metabat2.113_sub	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__	N/A	N/A	N/A	N/A	N/A	GCA_963657415.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp963657415	88.5	0.571	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963601795.1, s__Prevotella sp963601795, 95.0, 86.54, 0.524; GCA_963586965.1, s__Prevotella sp963586965, 95.0, 82.88, 0.296	88.13	11	0.99423	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_E01_WC5_S5__DASTool_bins.metabat2.115	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Pseudobutyrivibrio;s__	N/A	N/A	N/A	N/A	N/A	GCA_963649335.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Pseudobutyrivibrio;s__Pseudobutyrivibrio sp963649335	85.46	0.51	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Pseudobutyrivibrio;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	91.32	11	0.9928	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_E01_WC5_S5__DASTool_bins.metabat2.117_sub	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Brotaphodocola;s__	N/A	N/A	N/A	N/A	N/A	GCA_963589345.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Brotaphodocola;s__Brotaphodocola sp963589345	94.25	0.831	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Brotaphodocola;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963642615.1, s__Brotaphodocola sp963642615, 95.0, 85.04, 0.432; GCF_040096075.1, s__Brotaphodocola faecis, 95.0, 82.7, 0.217; GCF_003478505.1, s__Brotaphodocola sp003478505, 95.0, 82.63, 0.208; GCA_963645005.1, s__Brotaphodocola sp963645005, 95.0, 82.62, 0.207; GCF_964246085.1, s__Brotaphodocola sp003480315, 95.0, 82.38, 0.222	91.34	11	0.99723	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_E01_WC5_S5__DASTool_bins.metabat2.129	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-841;s__CAG-841 sp963656825	GCA_963656825.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-841;s__CAG-841 sp963656825	96.98	0.864	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_000437375.1, s__CAG-841 sp000437375, 95.0, 89.28, 0.705; GCA_963614875.1, s__CAG-841 sp963614875, 95.0, 93.83, 0.878	N/A	N/A	N/A	N/A
WILDCHIMP_E01_WC5_S5__DASTool_bins.metabat2.144	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Colivivens;s__Colivivens sp963626085	GCA_963626085.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Colivivens;s__Colivivens sp963626085	97.19	0.903	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
WILDCHIMP_E01_WC5_S5__DASTool_bins.metabat2.152	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__UBA4951;s__	N/A	N/A	N/A	N/A	N/A	GCA_963598795.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__UBA4951;s__UBA4951 sp963598795	92.0	0.866	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__UBA4951;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963647095.1, s__UBA4951 sp963647095, 95.0, 85.95, 0.369; GCA_963652335.1, s__UBA4951 sp963652335, 95.0, 80.81, 0.181	84.31	11	0.99874	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_E01_WC5_S5__DASTool_bins.metabat2.193	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__Alloenteromonas;s__	N/A	N/A	N/A	N/A	N/A	GCA_963614595.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__Alloenteromonas;s__Alloenteromonas sp963614595	92.91	0.833	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__Alloenteromonas;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963617535.1, s__Alloenteromonas sp963617535, 95.0, 86.99, 0.582; GCA_963658395.1, s__Alloenteromonas sp963658395, 95.0, 82.91, 0.297; GCA_963621535.1, s__Alloenteromonas sp963621535, 95.0, 82.59, 0.298; GCA_963588055.1, s__Alloenteromonas sp963588055, 95.0, 80.4, 0.16; GCA_963611815.1, s__Alloenteromonas sp963611815, 95.0, 79.71, 0.158	89.73	11	0.99813	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_E01_WC5_S5__DASTool_bins.metabat2.195	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UMGS1766;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UMGS1766;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963597355.1, s__UMGS1766 sp963597355, 95.0, 86.83, 0.522; GCA_963660915.1, s__UMGS1766 sp963660915, 95.0, 86.14, 0.463	82.07	11	0.99143	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_E01_WC5_S5__DASTool_bins.metabat2.196	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG806;s__RUG806 sp963620305	GCA_963620305.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG806;s__RUG806 sp963620305	97.61	0.917	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
WILDCHIMP_E01_WC5_S5__DASTool_bins.metabat2.221	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Colivicinus;s__	N/A	N/A	N/A	N/A	N/A	GCA_963619285.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Colivicinus;s__Colivicinus sp963619285	89.37	0.645	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Colivicinus;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963628775.1, s__Colivicinus sp963628775, 95.0, 88.34, 0.693; GCA_963593105.1, s__Colivicinus sp963593105, 95.0, 85.98, 0.397; GCA_963601025.1, s__Colivicinus sp963601025, 95.0, 81.47, 0.204; GCA_963654705.1, s__Colivicinus sp963654705, 95.0, 81.07, 0.207	91.86	11	0.99644	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_E01_WC5_S5__DASTool_bins.metabat2.242_sub	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp963631065	GCA_963631065.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp963631065	97.13	0.909	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963643135.1, s__Cryptobacteroides sp963643135, 95.0, 88.35, 0.644; GCA_963643555.1, s__Cryptobacteroides sp963643555, 95.0, 84.04, 0.411	N/A	N/A	N/A	N/A
WILDCHIMP_E02_WC13_S13__DASTool_bins.concoct.008_sub	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	77.48	11	0.99028	N/A
WILDCHIMP_E02_WC13_S13__DASTool_bins.concoct.033	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__UBA4951;s__	N/A	N/A	N/A	N/A	N/A	GCA_963624045.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__UBA4951;s__UBA4951 sp963624045	92.06	0.822	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__UBA4951;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963659395.1, s__UBA4951 sp963659395, 95.0, 86.11, 0.486	91.78	11	0.99782	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_E02_WC13_S13__DASTool_bins.concoct.037	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RGIG5612;s__	N/A	N/A	N/A	N/A	N/A	GCA_963636455.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RGIG5612;s__RGIG5612 sp963636455	86.04	0.362	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RGIG5612;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	96.39	11	0.98403	N/A
WILDCHIMP_E02_WC13_S13__DASTool_bins.concoct.059_sub	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__UBA1259;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__UBA1259;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	92.63	11	0.92693	N/A
WILDCHIMP_E02_WC13_S13__DASTool_bins.concoct.066	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Colicola;s__	N/A	N/A	N/A	N/A	N/A	GCA_963659655.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Colicola;s__Colicola sp963659655	89.14	0.615	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Colicola;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963619585.1, s__Colicola sp963619585, 95.0, 91.5, 0.374; GCA_963591775.1, s__Colicola sp963591775, 95.0, 86.52, 0.522; GCA_963622445.1, s__Colicola sp963622445, 95.0, 82.98, 0.243; GCA_963635385.1, s__Colicola sp963635385, 95.0, 82.7, 0.257	94.38	11	0.99675	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_E02_WC13_S13__DASTool_bins.concoct.067	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS1696;s__	N/A	N/A	N/A	N/A	N/A	GCA_900753285.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS1696;s__UMGS1696 sp900753285	93.07	0.768	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS1696;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	87.59	11	0.99454	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_E02_WC13_S13__DASTool_bins.concoct.068	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-314;g__Fimimonas;s__	N/A	N/A	N/A	N/A	N/A	GCA_934294965.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-314;g__Fimimonas;s__Fimimonas sp934294965	82.11	0.171	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-314;g__Fimimonas;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	87.75	11	0.97392	N/A
WILDCHIMP_E02_WC13_S13__DASTool_bins.concoct.077_sub	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__CAKQOE01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__CAKQOE01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963632005.1, s__CAKQOE01 sp963632005, 95.0, 90.45, 0.593; GCA_963627215.1, s__CAKQOE01 sp963627215, 95.0, 90.24, 0.584; GCA_934255545.1, s__CAKQOE01 sp934255545, 95.0, 85.27, 0.368	81.89	11	0.99022	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_E02_WC13_S13__DASTool_bins.concoct.091	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp963596435	GCA_963596435.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp963596435	95.58	0.796	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_900753305.1, s__COE1 sp900753305, 95.0, 85.37, 0.34; GCA_001916965.1, s__COE1 sp001916965, 95.0, 94.85, 0.754	N/A	N/A	N/A	N/A
WILDCHIMP_E02_WC13_S13__DASTool_bins.concoct.096	d__Bacteria;p__Bacillota;c__Clostridia;o__HGM11327;f__HGM11327;g__SIG351;s__SIG351 sp905210525	GCA_905210525.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__HGM11327;f__HGM11327;g__SIG351;s__SIG351 sp905210525	97.87	0.918	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
WILDCHIMP_E02_WC13_S13__DASTool_bins.concoct.108_sub	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA5884;s__UBA5884 sp002431975	GCA_002431975.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA5884;s__UBA5884 sp002431975	95.62	0.85	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
WILDCHIMP_E02_WC13_S13__DASTool_bins.concoct.122	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Pumilibacteraceae;g__CAG-552;s__CAG-552 sp000435495	GCA_000435495.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Pumilibacteraceae;g__CAG-552;s__CAG-552 sp000435495	95.1	0.913	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
WILDCHIMP_E02_WC13_S13__DASTool_bins.concoct.123	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS1484;s__	N/A	N/A	N/A	N/A	N/A	GCA_934444695.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS1484;s__UMGS1484 sp934444695	91.27	0.613	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS1484;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_905193225.1, s__UMGS1484 sp905193225, 95.0, 90.02, 0.718; GCA_934486455.1, s__UMGS1484 sp934486455, 95.0, 89.85, 0.761	95.95	11	0.99658	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_E02_WC13_S13__DASTool_bins.concoct.159	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio_A;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio_A;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_945928575.1, s__Butyrivibrio_A sp945928575, 95.0, 88.36, 0.651; GCA_000431815.1, s__Butyrivibrio_A sp000431815, 95.0, 86.72, 0.604	78.59	11	0.98852	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_E02_WC13_S13__DASTool_bins.concoct.164_sub	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG11462;s__	N/A	N/A	N/A	N/A	N/A	GCA_934476085.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG11462;s__RUG11462 sp934476085	91.98	0.742	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG11462;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	95.1	11	0.99705	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_E02_WC13_S13__DASTool_bins.concoct.179_sub	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Caccocola;s__Caccocola sp963618995	GCA_963618995.1	95.0	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Caccocola;s__Caccocola sp963618995	98.43	0.823	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_018716365.1, s__Caccocola faecipullorum, 95.0, 86.24, 0.464; GCA_937934445.1, s__Caccocola sp900545755, 95.0, 94.34, 0.722; GCA_018712745.1, s__Caccocola faecigallinarum, 95.0, 87.63, 0.557	N/A	N/A	N/A	N/A
WILDCHIMP_E02_WC13_S13__DASTool_bins.concoct.182	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__	N/A	N/A	N/A	N/A	N/A	GCA_963617065.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp963617065	94.73	0.874	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963654225.1, s__Cryptobacteroides sp963654225, 95.0, 86.54, 0.531; GCA_963636275.1, s__Cryptobacteroides sp963636275, 95.0, 84.7, 0.428; GCA_963650425.1, s__Cryptobacteroides sp963650425, 95.0, 80.53, 0.169	93.88	11	0.99881	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_E02_WC13_S13__DASTool_bins.concoct.188_sub	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rs-D84;f__CACZYB01;g__CACZYB01;s__CACZYB01 sp934246625	GCA_934246625.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rs-D84;f__CACZYB01;g__CACZYB01;s__CACZYB01 sp934246625	97.26	0.88	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
WILDCHIMP_E02_WC13_S13__DASTool_bins.concoct.194_sub	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UBA11512;s__	N/A	N/A	N/A	N/A	N/A	GCA_003522145.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UBA11512;s__UBA11512 sp003522145	84.46	0.49	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UBA11512;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	96.47	11	0.99152	N/A
WILDCHIMP_E02_WC13_S13__DASTool_bins.concoct.224_sub	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__Avispirillum;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__Avispirillum;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	82.39	11	0.91407	N/A
