user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
WILDCHIMP_D04_WC28_S28__DASTool_bins.metabat2.239	d__Bacteria;p__Bacillota;c__Bacilli;o__Acholeplasmatales;f__Anaeroplasmataceae;g__UBA3206;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Bacilli;o__Acholeplasmatales;f__Anaeroplasmataceae;g__UBA3206;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963623875.1, s__UBA3206 sp963623875, 95.0, 89.06, 0.654; GCA_963601055.1, s__UBA3206 sp963601055, 95.0, 86.33, 0.479	90.53	11	0.98437	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_D04_WC28_S28__DASTool_bins.metabat2.260_sub	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__CAVDRM01;s__CAVDRM01 sp963626285	GCA_963626285.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__CAVDRM01;s__CAVDRM01 sp963626285	97.58	0.869	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963611355.1, s__CAVDRM01 sp963611355, 95.0, 94.57, 0.812	N/A	N/A	N/A	N/A
WILDCHIMP_D04_WC28_S28__DASTool_bins.metabat2.272	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp963631065	GCA_963631065.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp963631065	97.12	0.903	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963643555.1, s__Cryptobacteroides sp963643555, 95.0, 84.07, 0.393; GCA_963637465.1, s__Cryptobacteroides sp963637465, 95.0, 84.6, 0.327; GCA_963643135.1, s__Cryptobacteroides sp963643135, 95.0, 88.14, 0.64	N/A	N/A	N/A	N/A
WILDCHIMP_D04_WC28_S28__DASTool_bins.metabat2.365	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Mammaliicoccus;s__Mammaliicoccus sciuri	GCF_002901825.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Mammaliicoccus;s__Mammaliicoccus sciuri	98.95	0.953	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_003970575.1, s__Mammaliicoccus fleurettii, 95.0, 84.57, 0.43; GCF_025561425.1, s__Mammaliicoccus sciuri_A, 95.08, 95.02, 0.833; GCF_029024305.1, s__Mammaliicoccus vitulinus, 95.0, 84.51, 0.443	N/A	N/A	N/A	N/A
WILDCHIMP_D04_WC28_S28__DASTool_bins.metabat2.398_sub	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963648005.1, s__Parabacteroides sp963648005, 95.0, 90.82, 0.655; GCA_963629885.1, s__Parabacteroides sp963629885, 95.0, 90.81, 0.642	90.85	11	0.98294	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_D04_WC28_S28__DASTool_bins.metabat2.400	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-917;g__CAG-349;s__	N/A	N/A	N/A	N/A	N/A	GCA_022009995.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-917;g__CAG-349;s__CAG-349 sp003539515	89.98	0.715	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-917;g__CAG-349;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_934254835.1, s__CAG-349 sp934254835, 95.0, 83.66, 0.418	91.82	11	0.98625	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_D04_WC28_S28__DASTool_bins.metabat2.415	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Cuneatibacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Cuneatibacter;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	93.17	11	0.86567	N/A
WILDCHIMP_E04_WC29_S29__DASTool_bins.159	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-488;s__CAG-488 sp963648385	GCA_963648385.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-488;s__CAG-488 sp963648385	99.21	0.927	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_000434915.1, s__CAG-488 sp000434915, 95.0, 84.48, 0.379; GCA_963631735.1, s__CAG-488 sp963631735, 95.0, 85.26, 0.388; GCA_963649715.1, s__CAG-488 sp963649715, 95.0, 87.94, 0.676; GCA_963625295.1, s__CAG-488 sp963625295, 95.0, 89.6, 0.709; GCA_000434055.1, s__CAG-488 sp000434055, 95.0, 83.93, 0.336	N/A	N/A	N/A	N/A
WILDCHIMP_E04_WC29_S29__DASTool_bins.163	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-632;s__CAG-632 sp963626805	GCA_963626805.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-632;s__CAG-632 sp963626805	98.97	0.858	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_902464345.1, s__CAG-632 sp902464345, 95.0, 93.93, 0.752; GCA_000431515.1, s__CAG-632 sp000431515, 95.0, 90.21, 0.669	N/A	N/A	N/A	N/A
WILDCHIMP_E04_WC29_S29__DASTool_bins.182	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__UBA4951;s__	N/A	N/A	N/A	N/A	N/A	GCA_963642055.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__UBA4951;s__UBA4951 sp963642055	91.93	0.77	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__UBA4951;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963654425.1, s__UBA4951 sp963654425, 95.0, 82.73, 0.211; GCA_963638955.1, s__UBA4951 sp963638955, 95.0, 82.68, 0.227	87.65	11	0.99735	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_E04_WC29_S29__DASTool_bins.186	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcoides;s__Ruminococcoides sp963599905	GCA_963599905.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcoides;s__Ruminococcoides sp963599905	98.32	0.918	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_900101355.1, s__Ruminococcoides bromii_A, 95.0, 91.06, 0.749	N/A	N/A	N/A	N/A
WILDCHIMP_E04_WC29_S29__DASTool_bins.188	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium sp963590945	GCA_963590945.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium sp963590945	98.86	0.961	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963619075.1, s__Bifidobacterium sp963619075, 95.0, 90.27, 0.706; GCA_963595445.1, s__Bifidobacterium sp963595445, 95.0, 89.47, 0.727; GCA_963598975.1, s__Bifidobacterium sp963598975, 95.0, 91.1, 0.783; GCA_963619615.1, s__Bifidobacterium sp963619615, 95.0, 91.72, 0.781	N/A	N/A	N/A	N/A
WILDCHIMP_E04_WC29_S29__DASTool_bins.191	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__CAG-791 sp963657295	GCA_963657295.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__CAG-791 sp963657295	97.47	0.939	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963591995.1, s__CAG-791 sp963591995, 95.0, 87.48, 0.59	N/A	N/A	N/A	N/A
WILDCHIMP_E04_WC29_S29__DASTool_bins.232_sub	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAVALG01;s__CAVALG01 sp963656085	GCA_963656085.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAVALG01;s__CAVALG01 sp963656085	98.27	0.876	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963589585.1, s__CAVALG01 sp963589585, 95.0, 87.62, 0.41; GCA_963630555.1, s__CAVALG01 sp963630555, 95.0, 92.9, 0.762	N/A	N/A	N/A	N/A
WILDCHIMP_E04_WC29_S29__DASTool_bins.240	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__UBA1822;s__	N/A	N/A	N/A	N/A	N/A	GCA_963634795.1	95.0	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__UBA1822;s__UBA1822 sp963634795	94.43	0.747	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__UBA1822;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963619995.1, s__UBA1822 sp963619995, 95.0, 86.35, 0.377; GCA_963615055.1, s__UBA1822 sp963615055, 95.0, 85.76, 0.325	89.81	11	0.99642	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_E04_WC29_S29__DASTool_bins.3	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UMGS1601;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UMGS1601;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	91.06	11	0.9419	N/A
WILDCHIMP_E04_WC29_S29__DASTool_bins.38	d__Bacteria;p__Bacillota;c__Bacilli;o__ML615J-28;f__CAG-313;g__UMGS75;s__UMGS75 sp963648435	GCA_963648435.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__ML615J-28;f__CAG-313;g__UMGS75;s__UMGS75 sp963648435	99.18	0.875	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_900752975.1, s__UMGS75 sp900752975, 95.0, 89.15, 0.444; GCA_900538885.1, s__UMGS75 sp900538885, 95.0, 90.25, 0.602	N/A	N/A	N/A	N/A
WILDCHIMP_E04_WC29_S29__DASTool_bins.55	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__	N/A	N/A	N/A	N/A	N/A	GCF_001307195.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter equi	85.28	0.272	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_002135375.1, s__Acinetobacter sp002135375, 95.0, 84.21, 0.194	86.85	11	0.98943	N/A
WILDCHIMP_E04_WC29_S29__DASTool_bins.90	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG420;s__RUG420 sp900542575	GCA_900542575.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG420;s__RUG420 sp900542575	97.64	0.927	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
WILDCHIMP_E04_WC29_S29__DASTool_bins.91	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus_A;s__	N/A	N/A	N/A	N/A	N/A	GCA_934532985.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus_A;s__Butyricicoccus_A sp934532985	91.44	0.806	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus_A;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963595115.1, s__Butyricicoccus_A sp963595115, 95.0, 86.53, 0.344	95.04	11	0.99676	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_E04_WC29_S29__DASTool_bins.96	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__W0P28-013;s__W0P28-013 sp963658575	GCA_963658575.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__W0P28-013;s__W0P28-013 sp963658575	97.18	0.889	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963633255.1, s__W0P28-013 sp963633255, 95.0, 86.02, 0.407; GCA_963593685.1, s__W0P28-013 sp963593685, 95.0, 86.39, 0.397; GCA_963659365.1, s__W0P28-013 sp963659365, 95.0, 86.28, 0.407	N/A	N/A	N/A	N/A
WILDCHIMP_E04_WC29_S29__DASTool_bins.WILDCHIMP_E04_WC29_S29__bin.100	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__Onthocola_B;s__	N/A	N/A	N/A	N/A	N/A	GCA_963628465.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__Onthocola_B;s__Onthocola_B sp963628465	80.18	0.169	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__Onthocola_B;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_902797105.1, s__Onthocola_B sp902797105, 95.0, 82.05, 0.173; GCA_934101795.1, s__Onthocola_B sp934101795, 95.0, 81.04, 0.19; GCA_900551525.1, s__Onthocola_B sp900551525, 95.0, 80.26, 0.156; GCA_934085825.1, s__Onthocola_B sp934085825, 95.0, 80.22, 0.164; GCA_934096945.1, s__Onthocola_B sp934096945, 95.0, 79.9, 0.151; GCA_934101495.1, s__Onthocola_B sp934101495, 95.0, 79.57, 0.167	83.32	11	0.99356	N/A
WILDCHIMP_E04_WC29_S29__DASTool_bins.WILDCHIMP_E04_WC29_S29__bin.131	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Alectryocaccobium;s__Alectryocaccobium sp963595425	GCA_963595425.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Alectryocaccobium;s__Alectryocaccobium sp963595425	96.75	0.89	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963660835.1, s__Alectryocaccobium sp963660835, 95.0, 87.05, 0.589	N/A	N/A	N/A	N/A
WILDCHIMP_E04_WC29_S29__DASTool_bins.WILDCHIMP_E04_WC29_S29__bin.14	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__Bulleidia sp963650865	GCA_963650865.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__Bulleidia sp963650865	96.99	0.874	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963661415.1, s__Bulleidia sp963661415, 95.0, 88.46, 0.669; GCA_963621095.1, s__Bulleidia sp963621095, 95.0, 89.06, 0.694; GCA_963638375.1, s__Bulleidia sp963638375, 95.0, 88.83, 0.693; GCA_963659075.1, s__Bulleidia sp963659075, 95.0, 89.26, 0.677	N/A	N/A	N/A	N/A
WILDCHIMP_E04_WC29_S29__DASTool_bins.WILDCHIMP_E04_WC29_S29__bin.162	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Anaerotardibacter;s__	N/A	N/A	N/A	N/A	N/A	GCA_963595065.1	95.0	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Anaerotardibacter;s__Anaerotardibacter sp963595065	94.67	0.878	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Anaerotardibacter;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963635335.1, s__Anaerotardibacter sp963635335, 95.0, 91.73, 0.648; GCA_963612535.1, s__Anaerotardibacter sp963612535, 95.0, 89.62, 0.441; GCA_963643405.1, s__Anaerotardibacter sp963643405, 95.0, 88.65, 0.614; GCA_963598325.1, s__Anaerotardibacter sp963598325, 95.0, 88.18, 0.559; GCA_963588035.1, s__Anaerotardibacter sp963588035, 95.0, 88.16, 0.552; GCA_963626845.1, s__Anaerotardibacter sp963626845, 95.0, 87.75, 0.534; GCA_963607675.1, s__Anaerotardibacter sp963607675, 95.0, 87.56, 0.455; GCA_958431815.1, s__Anaerotardibacter sp958431815, 95.0, 81.87, 0.178; GCA_905203045.1, s__Anaerotardibacter sp900555755, 95.0, 81.87, 0.169	90.07	11	0.99859	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_E04_WC29_S29__DASTool_bins.WILDCHIMP_E04_WC29_S29__bin.185	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella sp963595075	GCA_963595075.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella sp963595075	95.52	0.85	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963631155.1, s__Holdemanella sp963631155, 95.0, 87.75, 0.588	N/A	N/A	N/A	N/A
WILDCHIMP_E04_WC29_S29__DASTool_bins.WILDCHIMP_E04_WC29_S29__bin.190	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Colicola;s__Colicola sp963636305	GCA_963636305.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Colicola;s__Colicola sp963636305	96.93	0.836	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963615025.1, s__Colicola sp963615025, 95.0, 86.39, 0.582; GCA_963615895.1, s__Colicola sp963615895, 95.0, 86.3, 0.565	N/A	N/A	N/A	N/A
WILDCHIMP_E04_WC29_S29__DASTool_bins.WILDCHIMP_E04_WC29_S29__bin.22	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAKRJP01;s__	N/A	N/A	N/A	N/A	N/A	GCA_963634745.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAKRJP01;s__CAKRJP01 sp963634745	94.77	0.91	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAKRJP01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963597615.1, s__CAKRJP01 sp963597615, 95.0, 85.13, 0.479; GCA_963589425.1, s__CAKRJP01 sp963589425, 95.0, 85.06, 0.458; GCA_963658085.1, s__CAKRJP01 sp963658085, 95.0, 84.13, 0.362	94.02	11	0.99784	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_E04_WC29_S29__DASTool_bins.WILDCHIMP_E04_WC29_S29__bin.53_sub	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__CAG-791 sp963650385	GCA_963650385.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__CAG-791 sp963650385	95.18	0.867	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963624875.1, s__CAG-791 sp963624875, 95.0, 85.09, 0.3	N/A	N/A	N/A	N/A
WILDCHIMP_E04_WC29_S29__DASTool_bins.WILDCHIMP_E04_WC29_S29__bin.85	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__Onthovivens;s__Onthovivens sp963632335	GCA_963632335.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__Onthovivens;s__Onthovivens sp963632335	95.07	0.824	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963618895.1, s__Onthovivens sp963618895, 95.0, 87.21, 0.64; GCA_963655445.1, s__Onthovivens sp963655445, 95.0, 87.38, 0.515; GCA_963626345.1, s__Onthovivens sp963626345, 95.0, 87.97, 0.689	N/A	N/A	N/A	N/A
WILDCHIMP_F03_WC22_S22__DASTool_bins.concoct.018	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Egerieousia;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Egerieousia;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_934717185.1, s__Egerieousia sp934717185, 95.0, 90.43, 0.731; GCA_900544815.1, s__Egerieousia sp900544815, 95.0, 89.59, 0.647; GCA_963636615.1, s__Egerieousia sp963636615, 95.0, 83.57, 0.241; GCA_963643305.1, s__Egerieousia sp963643305, 95.0, 82.91, 0.246	95.67	11	0.98907	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_F03_WC22_S22__DASTool_bins.concoct.039	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__Ornithospirochaeta;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__Ornithospirochaeta;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963610485.1, s__Ornithospirochaeta sp963610485, 95.0, 84.32, 0.351; GCA_963587105.1, s__Ornithospirochaeta sp963587105, 95.0, 84.26, 0.309; GCA_963626925.1, s__Ornithospirochaeta sp963626925, 95.0, 83.93, 0.339; GCA_963626615.1, s__Ornithospirochaeta sp963626615, 95.0, 80.96, 0.158	79.07	11	0.99177	N/A
WILDCHIMP_F03_WC22_S22__DASTool_bins.concoct.068	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	96.47	11	0.87672	N/A
WILDCHIMP_F03_WC22_S22__DASTool_bins.concoct.074_sub	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__UBA4951;s__	N/A	N/A	N/A	N/A	N/A	GCA_963641445.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__UBA4951;s__UBA4951 sp963641445	94.61	0.828	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__UBA4951;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963654035.1, s__UBA4951 sp963654035, 95.0, 84.16, 0.187; GCA_963648925.1, s__UBA4951 sp963648925, 95.0, 82.77, 0.262; GCA_963643355.1, s__UBA4951 sp963643355, 95.0, 82.24, 0.275; GCA_963638555.1, s__UBA4951 sp963638555, 95.0, 81.46, 0.162; GCA_963623195.1, s__UBA4951 sp963623195, 95.0, 81.14, 0.198	78.85	11	0.99915	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_F03_WC22_S22__DASTool_bins.concoct.101_sub	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_019423795.1, s__Anaerostipes sp019423795, 95.0, 88.39, 0.562; GCF_030296915.1, s__Anaerostipes hadrus, 95.0, 88.34, 0.536; GCA_036312945.1, s__Anaerostipes hadrus_C, 95.0, 88.29, 0.547; GCA_902362875.1, s__Anaerostipes sp900066705, 95.0, 88.21, 0.46; GCF_025567365.1, s__Anaerostipes amylophilus, 95.0, 87.37, 0.51	81.95	11	0.99346	Genome has more than 14.2% of markers with multiple hits;Genome not assigned to closest species as it falls outside its pre-defined ANI radius
